DATE,WSD65Q4,WSD66Q1,WSD66Q2,WSD66Q3,WSD66Q4,WSD67Q1,WSD67Q2,WSD67Q3,WSD67Q4,WSD68Q1,WSD68Q2,WSD68Q3,WSD68Q4,WSD69Q1,WSD69Q2,WSD69Q3,WSD69Q4,WSD70Q1,WSD70Q2,WSD70Q3,WSD70Q4,WSD71Q1,WSD71Q2,WSD71Q3,WSD71Q4,WSD72Q1,WSD72Q2,WSD72Q3,WSD72Q4,WSD73Q1,WSD73Q2,WSD73Q3,WSD73Q4,WSD74Q1,WSD74Q2,WSD74Q3,WSD74Q4,WSD75Q1,WSD75Q2,WSD75Q3,WSD75Q4,WSD76Q1,WSD76Q2,WSD76Q3,WSD76Q4,WSD77Q1,WSD77Q2,WSD77Q3,WSD77Q4,WSD78Q1,WSD78Q2,WSD78Q3,WSD78Q4,WSD79Q1,WSD79Q2,WSD79Q3,WSD79Q4,WSD80Q1,WSD80Q2,WSD80Q3,WSD80Q4,WSD81Q1,WSD81Q2,WSD81Q3,WSD81Q4,WSD82Q1,WSD82Q2,WSD82Q3,WSD82Q4,WSD83Q1,WSD83Q2,WSD83Q3,WSD83Q4,WSD84Q1,WSD84Q2,WSD84Q3,WSD84Q4,WSD85Q1,WSD85Q2,WSD85Q3,WSD85Q4,WSD86Q1,WSD86Q2,WSD86Q3,WSD86Q4,WSD87Q1,WSD87Q2,WSD87Q3,WSD87Q4,WSD88Q1,WSD88Q2,WSD88Q3,WSD88Q4,WSD89Q1,WSD89Q2,WSD89Q3,WSD89Q4,WSD90Q1,WSD90Q2,WSD90Q3,WSD90Q4,WSD91Q1,WSD91Q2,WSD91Q3,WSD91Q4,WSD92Q1,WSD92Q2,WSD92Q3,WSD92Q4,WSD93Q1,WSD93Q2,WSD93Q3,WSD93Q4,WSD94Q1,WSD94Q2,WSD94Q3,WSD94Q4,WSD95Q1,WSD95Q2,WSD95Q3,WSD95Q4,WSD96Q1,WSD96Q2,WSD96Q3,WSD96Q4,WSD97Q1,WSD97Q2,WSD97Q3,WSD97Q4,WSD98Q1,WSD98Q2,WSD98Q3,WSD98Q4,WSD99Q1,WSD99Q2,WSD99Q3,WSD99Q4,WSD00Q1,WSD00Q2,WSD00Q3,WSD00Q4,WSD01Q1,WSD01Q2,WSD01Q3,WSD01Q4,WSD02Q1,WSD02Q2,WSD02Q3,WSD02Q4,WSD03Q1,WSD03Q2,WSD03Q3,WSD03Q4,WSD04Q1,WSD04Q2,WSD04Q3,WSD04Q4,WSD05Q1,WSD05Q2,WSD05Q3,WSD05Q4,WSD06Q1,WSD06Q2,WSD06Q3,WSD06Q4,WSD07Q1,WSD07Q2,WSD07Q3,WSD07Q4,WSD08Q1,WSD08Q2,WSD08Q3,WSD08Q4,WSD09Q1,WSD09Q2,WSD09Q3,WSD09Q4,WSD10Q1,WSD10Q2,WSD10Q3,WSD10Q4,WSD11Q1,WSD11Q2,WSD11Q3,WSD11Q4,WSD12Q1,WSD12Q2,WSD12Q3,WSD12Q4,WSD13Q1,WSD13Q2,WSD13Q3,WSD13Q4,WSD14Q1,WSD14Q2,WSD14Q3,WSD14Q4,WSD15Q1,WSD15Q2,WSD15Q3,WSD15Q4,WSD16Q1,WSD16Q2,WSD16Q3,WSD16Q4,WSD17Q1,WSD17Q2,WSD17Q3,WSD17Q4,WSD18Q1,WSD18Q2,WSD18Q3,WSD18Q4,WSD19Q1,WSD19Q2,WSD19Q3,WSD19Q4,WSD20Q1,WSD20Q2,WSD20Q3,WSD20Q4,WSD21Q1,WSD21Q2,WSD21Q3,WSD21Q4,WSD22Q1
1984:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1792,1793.1,1793.1,1793.1,1793.1,1793.1,1820.8,1820.8,1820.3,1820.3,1820.3,1820.3,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1821.8,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1833.5,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,1837.9,#N/A,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,1837.7,#N/A,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.2,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1,1828.1
1984:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1818.8,1819.5,1819.5,1819.5,1819.5,1852.9,1852.9,1854.9,1854.9,1854.9,1854.9,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1858.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1871.1,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,1877.6,#N/A,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.2,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,1877.4,#N/A,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1866.7,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1,1867.1
1984:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1846.1,1847.6,1847.6,1847.6,1883.9,1883.9,1888.1,1888.1,1888.1,1888.1,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1890.5,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1903.3,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,1910.8,#N/A,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.3,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,1910.6,#N/A,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1899.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5,1900.5
1985:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1882.6,1882.7,1882.7,1917.6,1917.6,1922.3,1922.3,1922.3,1922.3,1926.4,1926.4,1926.4,1926.4,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1928.5,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1938.6,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,1946.5,#N/A,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,1946.1,#N/A,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.7,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1933.8,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1,1932.1
1985:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1911.2,1910.6,1948.6,1948.6,1953.3,1953.3,1953.3,1953.3,1958.6,1958.6,1958.6,1958.6,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1958.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1969.4,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,1977.5,#N/A,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,1977.3,#N/A,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1964.3,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.2,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6,1963.6
1985:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1935.2,1970.1,1970.1,1976,1976,1976,1976,1987.9,1987.9,1987.9,1987.9,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,1998.9,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,2009.4,#N/A,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2008.9,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,2009.3,#N/A,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1996.1,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4,1997.4
1985:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2006.5,2005.8,2012.8,2012.8,2012.8,2012.8,2026.7,2026.7,2026.7,2026.7,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2027.4,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2039.1,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,2050.2,#N/A,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2049.7,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,2050.1,#N/A,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037.1,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037
1986:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2034.8,2044.1,2044.1,2044.1,2044.1,2055.3,2055.3,2055.3,2055.3,2055.8,2055.8,2055.8,2055.8,2056.9,2056.9,2056.9,2056.9,2056.9,2056.9,2056.9,2056.9,2056.9,2056.9,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2067.4,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,2078.1,#N/A,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2075.7,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,2076.3,#N/A,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5,2063.5
1986:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2057.6,2058.8,2058.8,2058.8,2074.6,2074.6,2074.6,2074.6,2074,2074,2074,2074,2074.8,2074.8,2074.8,2074.8,2074.8,2074.8,2074.8,2074.8,2074.8,2074.8,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2085.4,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,2095.7,#N/A,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.4,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,2093.8,#N/A,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8,2081.8
1986:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2081.6,2081.1,2081.1,2097.9,2097.9,2097.9,2097.9,2103.3,2103.3,2103.3,2103.3,2104.3,2104.3,2104.3,2104.3,2104.3,2104.3,2104.3,2104.3,2104.3,2104.3,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,#N/A,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2123.6,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,#N/A,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.7,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5,2111.5
